region,state,periodo_ref,chuva_media_acumulada,temperatura_media,umidade_media,vento_medio_kmh,pressao_media_inHg,radiacao_media
N,PA,2017-02-01,318.27338,25.36883,84.52129,3.7566438,29.368544,1099.6155
N,PA,2017-03-01,299.07336,25.624498,83.78354,3.5109248,29.400904,1206.0104
N,PA,2017-04-01,236.31331,26.080166,83.20224,3.2631047,29.401857,1236.4376
N,PA,2017-05-01,98.139984,26.799837,79.46188,3.6190624,29.414536,1308.0748
N,PA,2017-06-01,63.52,26.793715,74.37523,4.0591726,29.414331,1308.0217
N,PA,2017-07-01,24.306665,26.545773,66.36325,4.3197126,29.450306,1387.2819
N,PA,2017-08-01,29.186666,27.431072,67.58253,5.038532,29.399405,1378.0272
N,PA,2017-09-01,12.853333,28.014158,65.31314,6.1153226,29.378872,1419.6858
N,PA,2017-10-01,57.593548,27.980986,68.677864,6.0498977,29.346031,1362.1282
N,PA,2017-11-01,65.68386,27.675014,69.97242,5.5416074,29.3127,1312.405
N,PA,2017-12-01,179.9161,26.532654,76.188896,4.6506987,29.34388,1125.021
N,PA,2018-01-01,158.5161,25.84776,79.415924,4.144969,29.363298,1156.7028
N,PA,2018-02-01,271.12906,25.334215,83.362755,3.6764994,29.387197,1026.846
N,PA,2018-03-01,215.9188,25.884943,82.12552,4.1276226,29.353342,1184.1578
N,PA,2018-04-01,199.86877,25.698767,81.77374,3.6540918,29.394321,1153.7466
N,PA,2018-05-01,148.39374,25.965227,80.55908,3.5436773,29.407822,1222.7294
N,PA,2018-06-01,46.425,26.304527,74.24717,4.1581287,29.424698,1357.1183
N,PA,2018-07-01,48.399998,26.557207,70.87682,4.4743547,29.415775,1313.3339
N,PA,2018-08-01,51.593746,26.753038,71.921524,4.9289007,29.415005,1332.2008
N,PA,2018-09-01,47.224995,27.142244,72.478424,5.2804914,29.343908,1314.1317
N,PA,2018-10-01,45.60606,27.515142,72.71807,5.0136843,29.341036,1257.6827
N,PA,2018-11-01,124.23636,27.015625,76.5087,4.8922405,29.321877,1101.2563
N,PA,2018-12-01,211.36972,25.58168,82.34479,3.998689,29.408957,1019.7424
N,PA,2019-01-01,226.68668,25.649622,82.786224,4.25697,29.427095,1096.0876
N,PA,2019-02-01,239.79338,25.737303,83.87333,3.863371,29.420996,1050.7805
N,PA,2019-03-01,334.63336,25.586119,85.146126,3.7339377,29.427149,1047.7223
N,PA,2019-04-01,314.46005,25.86536,84.934265,3.4962108,29.417368,1054.0101
N,PA,2019-05-01,207.65337,26.353867,81.87639,3.7898824,29.389181,1111.1512
N,PA,2019-06-01,78.8,26.485874,75.93995,4.314696,29.438883,1252.3866
N,PA,2019-07-01,56.67742,26.419949,71.70842,4.3447266,29.421467,1306.5267
N,PA,2019-08-01,33.658066,27.093515,66.56754,4.8258615,29.433208,1413.7167
N,PA,2019-09-01,41.95483,27.72085,69.18707,5.434492,29.382929,1415.0383
N,PA,2019-10-01,87.4129,27.14797,73.39463,5.1322155,29.352135,1387.7643
N,PA,2019-11-01,88.90967,27.140211,75.048164,4.731458,29.318666,1261.0907
N,PA,2019-12-01,146.14838,26.861197,75.95237,4.6407533,29.388527,1109.6926
N,PA,2020-01-01,265.78708,25.905888,81.571266,3.684514,29.440063,1092.5449
N,PA,2020-02-01,283.60004,25.80652,83.62899,3.560286,29.445816,1018.8743
N,PA,2020-03-01,295.57428,25.900875,82.79635,3.3790998,29.436874,1096.6975
N,PA,2020-04-01,242.27098,25.957785,82.49283,3.1809852,29.444471,1128.4304
N,PA,2020-05-01,143.36774,26.510109,79.836426,3.3951228,29.440622,1172.3732
N,PA,2020-06-01,49.03225,26.47885,74.107956,3.8299997,29.41631,1249.6202
N,PA,2020-07-01,20.451612,26.786327,66.39838,3.9376507,29.419456,1367.4347
N,PA,2020-08-01,16.419353,27.675785,61.94676,4.538807,29.432705,1519.4194
N,PA,2020-09-01,21.619356,28.137234,62.33126,4.858055,29.40857,1462.7356
N,PA,2020-10-01,44.916126,28.39844,64.56032,5.0177116,29.377113,1481.2235
N,PA,2020-11-01,102.71613,27.181187,73.45247,4.177169,29.354263,1338.835
N,PA,2020-12-01,81.30321,26.725542,76.38174,4.41738,29.3341,1257.3566
N,PA,2021-01-01,115.84375,26.174028,81.19211,3.8603663,29.31027,1182.6959
N,PA,2021-02-01,190.76254,25.734097,84.78563,3.7221298,29.294962,1114.4309
N,PA,2021-03-01,173.43755,25.256824,86.72047,3.5175266,29.34869,1143.0895
N,PA,2021-04-01,103.625,26.02777,85.47885,3.3317883,29.38753,1248.9531
NE,PB,2015-01-01,23.525003,26.694056,61.819954,12.07224,28.766457,1753.2224
NE,PB,2015-02-01,61.19999,27.149826,63.47187,10.20392,28.848604,1723.306
NE,PB,2015-03-01,102.89999,25.995148,71.872955,9.244308,28.73255,1580.655
NE,PB,2015-04-01,37.974995,26.58807,69.233864,7.6721854,28.847965,1750.8647
NE,PB,2015-05-01,17.050003,26.12105,68.40251,9.279644,28.77151,1502.973
NE,PB,2015-06-01,105.1,24.334948,73.76713,8.625571,28.82778,1213.3114
NE,PB,2015-07-01,177.35,23.576714,76.67253,9.522279,28.835321,1166.5452
NE,PB,2015-08-01,24.725004,23.987001,68.21875,11.174094,28.831661,1488.2859
NE,PB,2015-09-01,13.475,25.186682,63.82917,12.133061,28.80674,1679.1501
NE,PB,2015-10-01,7.3999996,25.933235,61.04875,12.932186,28.79084,1747.4098
NE,PB,2015-11-01,1.4250001,26.872023,58.546978,12.779606,28.736275,1849.656
NE,PB,2015-12-01,66.575,27.196955,60.96364,12.216033,28.769474,1736.1575
NE,PB,2016-01-01,107.649956,26.182453,72.716835,8.957312,28.745455,1494.4622
NE,PB,2016-02-01,39.050007,26.592937,68.44431,10.185856,28.754604,1729.1852
NE,PB,2016-03-01,113.3,26.748241,70.596954,9.934811,28.757793,1669.9988
NE,PB,2016-04-01,106.59999,25.817574,73.835434,9.648579,28.742035,1420.8843
NE,PB,2016-05-01,108.57499,25.178421,73.214836,8.904535,28.798328,1335.3229
NE,PB,2016-06-01,49.074993,24.717098,68.97337,9.846492,28.839207,1362.6929
NE,PB,2016-07-01,19.350006,24.340216,65.04069,11.357945,28.833885,1429.7189
NE,PB,2016-08-01,12.425001,24.80582,61.49465,12.126058,28.831072,1603.0527
NE,PB,2016-09-01,6.7000003,25.501312,60.870827,13.339493,28.818954,1750.4657
NE,PB,2016-10-01,5.0750003,26.487614,58.077465,14.883666,28.75384,1805.383
NE,PB,2016-11-01,1.4,26.522814,60.745003,15.116675,28.677958,1683.9219
NE,PB,2016-12-01,51.500004,26.872032,60.333656,13.234695,28.722439,1591.0074
NE,PB,2017-01-01,46.575,26.91042,61.257248,12.18088,28.729244,1664.3231
NE,PB,2017-02-01,65.02499,26.691637,64.8823,10.972063,28.719364,1671.6193
NE,PB,2017-03-01,79.72499,26.338165,70.263565,9.377675,28.720163,1549.66
NE,PB,2017-04-01,98.87497,26.030264,71.54815,9.354139,28.734356,1506.1311
NE,PB,2017-05-01,105.42504,25.385077,72.676834,9.033143,28.766048,1311.7653
NE,PB,2017-06-01,118.0,24.207848,73.91644,10.2103615,28.802406,1172.3741
NE,PB,2017-07-01,135.22498,22.637901,75.06897,11.983221,28.868723,1084.7074
NE,PB,2017-08-01,21.650003,24.077688,67.2495,11.376483,28.826855,1695.1837
NE,PB,2017-09-01,26.575,24.448874,63.5953,13.81237,28.83191,1632.4863
NE,PB,2017-10-01,18.600004,25.767082,62.01422,14.059292,28.76679,1669.6047
NE,PB,2017-11-01,3.4222221,26.89529,58.143425,12.731256,28.737907,1721.1018
NE,PB,2017-12-01,4.488889,27.766075,56.988342,11.790965,28.735909,1718.4808
NE,PB,2018-01-01,47.800007,27.782818,58.182835,10.307972,28.745226,1718.043
NE,PB,2018-02-01,91.35555,26.417892,69.24409,8.365843,28.702421,1645.3552
NE,PB,2018-03-01,40.999996,25.988363,71.83635,7.251976,28.611696,1561.7902
NE,PB,2018-04-01,211.11111,24.732544,79.69931,6.184958,28.791725,1297.6431
NE,PB,2018-05-01,74.13334,24.389223,75.05644,7.3682656,28.798075,1325.4087
NE,PB,2018-06-01,33.044426,24.029276,68.973694,8.302721,28.846584,1303.246
NE,PB,2018-07-01,31.777775,24.141474,64.677925,9.420887,28.850943,1329.2944
NE,PB,2018-08-01,11.355556,24.938526,60.881767,10.509141,28.858656,1567.6844
NE,PB,2018-09-01,13.888889,25.622837,59.69058,11.680612,28.796335,1658.935
NE,PB,2018-10-01,3.5333333,26.80396,57.934204,11.418118,28.764565,1761.3523
NE,PB,2018-11-01,19.0,27.263853,57.77023,12.384759,28.739616,1727.4146
NE,PB,2018-12-01,43.8,26.764635,62.27908,9.552439,28.765978,1642.0477
NE,PB,2019-01-01,51.999996,26.832598,63.43398,9.333751,28.778177,1607.6515
NE,PB,2019-02-01,111.46666,26.427958,72.18069,7.1209717,28.749594,1549.1426
NE,PB,2019-03-01,136.2222,26.483519,72.47413,7.010234,28.75878,1522.7723
NE,PB,2019-04-01,92.17776,26.24908,75.21764,6.242937,28.757076,1580.2876
NE,PB,2019-05-01,81.999985,25.631506,74.99344,6.750552,28.770338,1365.988
NE,PB,2019-06-01,126.28891,24.46899,72.39395,7.842365,28.841457,1169.4751
NE,PB,2019-07-01,111.55556,23.778063,75.041245,8.009586,28.846697,1125.1213
NE,PB,2019-08-01,35.08889,23.874372,69.805374,9.904889,28.887716,1298.4683
NE,PB,2019-09-01,14.733334,25.522469,64.175156,11.163639,28.827034,1531.2885
NE,PB,2019-10-01,11.733334,26.730648,58.845665,11.547932,28.854267,1661.3448
NE,PB,2019-11-01,0.5111111,27.436571,57.75948,10.349125,28.7221,1720.827
NE,PB,2019-12-01,11.200001,27.760166,57.33211,11.389568,28.641445,1656.3481
NE,PB,2020-01-01,35.93334,27.377617,65.41562,8.531776,28.658909,1486.2218
NE,PB,2020-02-01,67.99999,26.998518,71.61173,7.335782,28.665295,1399.46
NE,PB,2020-03-01,200.5333,26.108109,78.277214,5.4140406,28.65603,1462.6455
NE,PB,2020-04-01,113.79998,25.941874,78.75036,5.8698316,28.67699,1531.8174
NE,PB,2020-05-01,106.08888,24.90859,79.72478,6.1919208,28.680103,1133.9847
NE,PB,2020-06-01,63.02221,23.756922,78.123184,6.8680425,28.696882,1118.7223
NE,PB,2020-07-01,53.57776,23.382572,71.95932,7.8748574,28.702127,1183.741
NE,PB,2020-08-01,9.555556,24.203632,64.53562,10.261721,28.71042,1377.4043
NE,PB,2020-09-01,17.088888,25.004932,63.144245,10.506091,28.691357,1478.7701
NE,PB,2020-10-01,4.5111113,26.556467,60.906162,10.657933,28.637148,1531.043
NE,PB,2020-11-01,18.444447,26.588058,63.781944,9.883821,28.623646,1383.6033
NE,PB,2020-12-01,7.5555563,26.681162,62.132362,10.550505,28.624872,1496.4215
NE,PB,2021-01-01,10.066666,26.91189,62.84656,9.442938,28.609146,1459.7831
NE,PB,2021-02-01,62.311104,26.379725,68.28274,7.8844438,28.607306,1455.2069
NE,PB,2021-03-01,47.17778,25.836962,73.27033,5.9372983,28.620659,1377.6688
NE,PB,2021-04-01,53.088875,26.036896,74.07197,5.521244,28.631124,1552.5116
NE,PE,2015-01-01,9.099999,26.701311,58.760406,11.035909,28.52012,1871.3312
NE,PE,2015-02-01,37.016666,26.845133,60.951,10.33924,28.490858,1690.3534
NE,PE,2015-03-01,55.83334,26.71063,63.599354,9.553503,28.480635,1716.6816
NE,PE,2015-04-01,22.933334,26.96621,62.099308,8.861146,28.48686,1707.0571
NE,PE,2015-05-01,38.966663,25.6685,66.84606,9.544327,28.529373,1424.319
NE,PE,2015-06-01,92.61666,23.936083,72.67338,10.178799,28.586325,1248.2914
NE,PE,2015-07-01,102.366646,23.065437,74.3151,10.590528,28.601675,1251.5338
NE,PE,2015-08-01,30.283325,23.354929,66.49291,11.255847,28.595673,1555.8516
NE,PE,2015-09-01,13.500003,25.30687,58.669643,10.302143,28.55575,1764.583
NE,PE,2015-10-01,4.7999997,26.39717,55.632324,11.444614,28.537958,1778.2412
NE,PE,2015-11-01,4.0333333,27.933954,50.832966,10.830456,28.469292,1913.1849
NE,PE,2015-12-01,44.166668,27.359926,56.352825,10.476619,28.514055,1718.4672
NE,PE,2016-01-01,124.51666,25.993288,70.384315,7.181225,28.491465,1458.9615
NE,PE,2016-02-01,39.083332,26.095985,66.14779,8.182982,28.507278,1739.9725
NE,PE,2016-03-01,59.400005,27.075903,63.90166,8.382205,28.508896,1652.9912
NE,PE,2016-04-01,43.383335,26.481977,65.13685,8.970181,28.498465,1548.7896
NE,PE,2016-05-01,77.55001,25.254316,68.54621,8.193206,28.557878,1414.0405
NE,PE,2016-06-01,31.566671,23.74986,70.58863,8.496799,28.604559,1385.2211
NE,PE,2016-07-01,26.683332,23.205688,68.08579,9.711113,28.60259,1452.528
NE,PE,2016-08-01,14.350001,23.870811,63.453472,9.502738,28.592875,1602.3949
NE,PE,2016-09-01,10.1500025,25.257446,60.321182,9.907925,28.569086,1760.5641
NE,PE,2016-10-01,3.133333,26.668848,56.282288,10.795051,28.501518,1858.2632
NE,PE,2016-11-01,5.1500006,27.488333,55.275738,10.77711,28.475092,1792.6512
NE,PE,2016-12-01,19.9,27.443169,56.939655,10.119906,28.467321,1716.2051
NE,PE,2017-01-01,7.633333,27.414854,56.649487,9.615402,28.476633,1803.8452
NE,PE,2017-02-01,39.116665,27.221685,58.901646,8.883147,28.3891,1706.7125
NE,PE,2017-03-01,47.28333,27.210295,61.21754,8.088855,28.389454,1669.4746
NE,PE,2017-04-01,72.76666,26.142359,67.77332,7.949194,28.412664,1568.0261
NE,PE,2017-05-01,131.68336,25.205833,71.28118,7.830204,28.527794,1293.4077
NE,PE,2017-06-01,105.13333,23.242575,72.0628,8.425094,28.572655,1175.3778
NE,PE,2017-07-01,120.099945,21.450163,72.78504,10.444237,28.645187,1060.5579
NE,PE,2017-08-01,35.21666,22.86875,66.50736,8.695481,28.596788,1451.6239
NE,PE,2017-09-01,33.061523,23.421026,68.42294,11.425656,28.570107,1630.9828
NE,PE,2017-10-01,14.076926,25.617775,61.345524,11.002467,28.517094,1771.3008
NE,PE,2017-11-01,11.16923,27.103298,56.34375,9.712056,28.455809,1765.0698
NE,PE,2017-12-01,19.492308,27.82033,55.525917,9.681228,28.453318,1764.6443
NE,PE,2018-01-01,25.076923,27.135006,59.495136,9.361936,28.466644,1708.5298
NE,PE,2018-02-01,96.81538,26.634674,66.32669,7.7318807,28.45032,1656.1571
NE,PE,2018-03-01,70.10768,26.459621,68.15555,7.2096148,28.463469,1670.0474
NE,PE,2018-04-01,141.52313,25.081419,74.07427,7.859271,28.497986,1476.1154
NE,PE,2018-05-01,50.19999,24.198626,72.65203,8.924793,28.51917,1403.9884
NE,PE,2018-06-01,27.107689,23.772348,68.3013,9.477031,28.619423,1360.3516
NE,PE,2018-07-01,32.95385,22.88845,68.44128,10.96977,28.53104,1327.9421
NE,PE,2018-08-01,18.830772,23.886309,62.731464,10.773617,28.529875,1564.5682
NE,PE,2018-09-01,13.5846195,24.997154,60.487045,11.819295,28.46272,1668.6608
NE,PE,2018-10-01,10.03077,26.726278,56.830833,10.694861,28.419027,1757.2717
NE,PE,2018-11-01,15.492308,26.984293,57.26196,11.757068,28.400362,1584.6704
NE,PE,2018-12-01,63.06153,26.344563,63.610622,9.539767,28.432644,1609.998
NE,PE,2019-01-01,21.538462,26.799025,61.57937,9.13226,28.442738,1642.7202
NE,PE,2019-02-01,50.769222,27.051838,65.948784,8.41332,28.404707,1540.1241
NE,PE,2019-03-01,97.09229,26.331667,69.50674,7.7939878,28.419586,1498.8586
NE,PE,2019-04-01,59.24615,25.851643,72.21326,6.860714,28.420553,1433.6821
NE,PE,2019-05-01,41.353844,25.552065,68.2882,7.498135,28.434227,1316.6842
NE,PE,2019-06-01,56.24615,23.593239,71.08229,9.929223,28.517967,1102.9852
NE,PE,2019-07-01,68.44617,22.814898,72.735504,9.618398,28.520489,1083.663
NE,PE,2019-08-01,38.8923,22.808474,68.51012,11.229711,28.561613,1285.9253
NE,PE,2019-09-01,13.784613,24.714201,62.100506,11.416886,28.496056,1508.2971
NE,PE,2019-10-01,6.3538485,26.119896,56.638313,12.065305,28.434614,1655.9733
NE,PE,2019-11-01,20.815386,27.453798,52.209236,10.734611,28.385592,1684.3748
NE,PE,2019-12-01,13.030768,27.45833,53.382584,10.6016,28.314316,1657.808
NE,PE,2020-01-01,43.307693,27.217787,59.972507,8.36197,28.409206,1486.411
NE,PE,2020-02-01,68.56922,26.739408,66.07148,7.8596244,28.414564,1546.6537
NE,PE,2020-03-01,153.64618,26.034628,71.724396,6.8185673,28.407179,1400.3131
NE,PE,2020-04-01,78.569214,25.60091,72.77015,6.919579,28.43405,1395.4185
NE,PE,2020-05-01,61.76921,24.754505,73.48553,7.75292,28.471539,1204.6354
NE,PE,2020-06-01,56.307636,23.484846,72.921646,9.273513,28.495216,1142.9104
NE,PE,2020-07-01,30.676903,22.877363,68.66418,10.462332,28.502398,1259.9108
NE,PE,2020-08-01,17.72307,23.480488,64.237595,11.732045,28.507534,1463.0448
NE,PE,2020-09-01,10.323079,24.631813,59.376663,11.797666,28.488384,1629.9551
NE,PE,2020-10-01,4.7692304,27.129873,52.946415,11.471409,28.427233,1784.414
NE,PE,2020-11-01,42.800007,26.999786,57.199364,10.513978,28.409779,1645.0422
NE,PE,2020-12-01,15.015386,27.426664,52.97062,10.418259,28.407204,1646.8568
NE,PE,2021-01-01,18.907696,26.829754,57.28894,9.917011,28.401154,1585.8312
NE,PE,2021-02-01,46.923073,28.162155,54.02577,8.996823,28.485855,1736.1649
NE,PE,2021-03-01,52.015385,27.265892,58.536465,8.8746395,28.50131,1779.3949
NE,PE,2021-04-01,107.84616,26.359825,64.77514,8.486786,28.517092,1521.2485
NE,PI,2015-01-01,33.22105,28.677565,57.95952,7.3251777,29.003038,1771.1595
NE,PI,2015-02-01,100.75789,27.110144,70.11958,5.6291256,28.99006,1491.3698
NE,PI,2015-03-01,137.6947,26.120152,77.11425,4.9406595,28.989258,1450.634
NE,PI,2015-04-01,95.47367,26.577324,75.509094,4.8728747,29.007042,1488.3174
NE,PI,2015-05-01,31.000004,27.37895,66.813,6.6888824,29.027597,1455.4808
NE,PI,2015-06-01,7.5157905,27.01977,57.10851,7.958692,29.07696,1467.0403
NE,PI,2015-07-01,5.736842,27.476793,51.5607,8.852168,29.067804,1549.6754
NE,PI,2015-08-01,0.48421058,28.119225,43.248875,9.333194,29.049345,1789.0808
NE,PI,2015-09-01,1.0421052,29.602013,39.15063,8.721955,29.00321,1779.1918
NE,PI,2015-10-01,12.663158,30.690893,39.817474,9.227383,28.98512,1755.4996
NE,PI,2015-11-01,32.894737,30.43302,46.06072,7.7915134,28.937994,1694.68
NE,PI,2015-12-01,15.3684225,30.640783,45.008625,8.489525,28.976685,1661.3513
NE,PI,2016-01-01,245.24207,26.952219,70.4376,5.6527767,28.997671,1198.5465
NE,PI,2016-02-01,45.36842,27.380028,67.971344,6.1401386,28.994303,1714.4114
NE,PI,2016-03-01,97.863144,27.688692,71.10883,5.3016205,29.005245,1536.2946
NE,PI,2016-04-01,40.473682,28.113205,64.59268,6.023754,28.980637,1579.9072
NE,PI,2016-05-01,31.157894,28.096247,58.769817,6.3351445,29.037813,1548.1732
NE,PI,2016-06-01,11.526314,27.609915,53.65624,7.513996,29.080685,1541.5648
NE,PI,2016-07-01,3.4526315,27.530693,44.40788,9.072169,29.055613,1720.8358
NE,PI,2016-08-01,0.042105265,28.565138,40.311035,8.987736,29.033234,1805.8186
NE,PI,2016-09-01,13.063159,29.826458,43.048737,9.135975,29.02247,1765.5198
NE,PI,2016-10-01,18.16842,30.312346,43.79622,8.800036,28.957323,1803.0186
NE,PI,2016-11-01,25.578949,30.2844,47.05821,8.494727,28.93388,1688.7767
NE,PI,2016-12-01,61.81052,28.802927,57.73395,7.0530686,28.956003,1486.9674
NE,PI,2017-01-01,58.32632,28.34354,61.89679,6.4952135,28.994833,1511.9923
NE,PI,2017-02-01,150.06314,26.51281,75.15783,5.1440244,28.978624,1406.5034
NE,PI,2017-03-01,143.78947,26.402603,76.4815,4.4741335,28.982313,1503.158
NE,PI,2017-04-01,85.93685,26.851908,73.37537,4.9659567,28.990248,1528.8871
NE,PI,2017-05-01,43.863155,27.476614,64.53446,5.731038,29.042507,1470.1063
NE,PI,2017-06-01,10.810526,27.19884,56.55527,8.116805,29.049597,1541.383
NE,PI,2017-07-01,7.5684214,26.340494,51.80072,9.868053,29.121489,1576.9437
NE,PI,2017-08-01,3.5263157,28.467735,43.36183,8.333922,29.027168,1821.7888
NE,PI,2017-09-01,0.24210526,29.088554,41.856537,11.707997,29.03283,1891.6224
NE,PI,2017-10-01,20.978949,30.94735,38.510254,10.044373,28.946062,1879.6716
NE,PI,2017-11-01,48.831573,29.403538,54.11705,7.1917014,28.920567,1685.9116
NE,PI,2017-12-01,59.74736,28.312256,62.40318,6.2874537,28.947224,1453.3846
NE,PI,2018-01-01,88.29998,26.942163,68.867325,5.637579,28.944855,1298.244
NE,PI,2018-02-01,208.54445,25.780594,79.729706,4.4246845,28.951012,1170.9583
NE,PI,2018-03-01,111.86,25.85991,79.26201,4.6933966,28.878286,1428.0645
NE,PI,2018-04-01,85.31999,25.749441,77.45054,5.1472726,28.91019,1335.7719
NE,PI,2018-05-01,8.929998,26.64441,64.513084,6.0486774,28.956192,1448.9031
NE,PI,2018-06-01,1.4399998,26.50437,55.341644,7.029513,28.994526,1425.699
NE,PI,2018-07-01,1.17,26.953516,47.7364,7.4376574,28.96723,1561.8073
NE,PI,2018-08-01,1.86,28.36317,43.440834,7.511523,28.959818,1712.6
NE,PI,2018-09-01,8.33,29.825058,41.586063,7.7362313,28.876642,1732.9899
NE,PI,2018-10-01,47.6,29.625952,51.27816,7.17296,28.855717,1623.0813
NE,PI,2018-11-01,50.06666,29.095364,55.754204,7.042171,28.8626,1484.0131
NE,PI,2018-12-01,126.628555,26.626017,70.36412,5.2428427,28.932957,1371.5188
NE,PI,2019-01-01,66.48999,27.233118,68.37389,5.1513295,28.94067,1450.0911
NE,PI,2019-02-01,130.08997,26.546282,76.02714,4.42227,28.889822,1443.6405
NE,PI,2019-03-01,160.30998,26.317984,78.67444,4.3967867,28.932087,1443.5348
NE,PI,2019-04-01,162.84999,26.250546,79.31604,4.086919,28.92756,1367.8942
NE,PI,2019-05-01,39.91,26.527937,70.97725,4.804953,28.90696,1457.1489
NE,PI,2019-06-01,2.1700003,26.534811,58.454296,7.3261843,28.992975,1481.5365
NE,PI,2019-07-01,7.12,26.805925,54.18936,7.7114058,29.037457,1494.4827
NE,PI,2019-08-01,0.51,27.81431,44.82022,9.357114,29.0141,1732.3109
NE,PI,2019-09-01,3.9699998,29.372555,42.58199,8.499659,28.93633,1738.53
NE,PI,2019-10-01,19.48,29.829805,45.774837,8.39396,28.85967,1724.5842
NE,PI,2019-11-01,21.92381,29.878174,51.02073,7.059722,28.858852,1665.3271
NE,PI,2019-12-01,27.695236,29.440475,54.04372,7.000453,28.867512,1595.7563
NE,PI,2020-01-01,122.8857,26.463947,76.48734,4.7141714,28.924343,1271.1633
NE,PI,2020-02-01,125.62857,26.351374,78.259254,4.4639044,28.930197,1415.912
NE,PI,2020-03-01,202.08575,25.974686,81.621574,4.460158,28.93018,1328.0544
NE,PI,2020-04-01,102.628555,26.389715,78.61338,4.834859,28.947117,1351.8197
NE,PI,2020-05-01,22.49524,26.606,72.26261,5.90875,28.951012,1372.6698
NE,PI,2020-06-01,9.247619,26.46455,63.37797,7.646451,28.925137,1499.9541
NE,PI,2020-07-01,1.2571429,26.74306,52.930267,8.461299,28.916946,1640.5205
NE,PI,2020-08-01,0.9619047,27.946241,46.04063,9.720017,28.881443,1790.6365
NE,PI,2020-09-01,0.30476192,29.39537,41.766544,9.616101,28.85197,1868.5553
NE,PI,2020-10-01,18.619045,30.34785,44.330166,8.322114,28.872166,1780.2539
NE,PI,2020-11-01,39.80953,27.531513,64.395645,7.5838895,28.878847,1383.7935
NE,PI,2020-12-01,16.485714,27.782604,64.22092,6.9083524,28.87286,1350.2732
NE,PI,2021-01-01,30.228565,27.641155,67.39681,6.3667917,28.817326,1397.5471
NE,PI,2021-02-01,80.71429,26.696728,74.87257,5.579153,28.844616,1195.275
NE,PI,2021-03-01,63.047626,26.724476,72.68234,5.7997093,28.860268,1390.6691
NE,PI,2021-04-01,33.92381,27.315937,69.75871,6.1248717,28.863684,1426.602
S,PR,2015-01-01,106.547806,24.985806,74.383545,6.5090337,27.933392,1730.8784
S,PR,2015-02-01,136.3652,23.911438,78.52705,5.808534,27.896988,1570.1885
S,PR,2015-03-01,117.41738,22.845861,78.20175,5.84771,27.919157,1455.5227
S,PR,2015-04-01,54.32174,21.236227,76.027374,6.242082,27.966162,1356.391
S,PR,2015-05-01,101.278244,18.034376,82.432655,6.425732,28.017918,989.4434
S,PR,2015-06-01,64.20869,17.31505,79.40622,7.392659,28.102943,1030.0271
S,PR,2015-07-01,161.61742,16.477236,82.49197,7.006048,28.032104,909.15186
S,PR,2015-08-01,33.078262,19.79534,65.627914,7.6079893,28.01915,1331.5713
S,PR,2015-09-01,129.56519,20.852924,70.920296,6.8031406,27.91604,1239.8315
S,PR,2015-10-01,178.74779,21.801588,78.73324,8.204959,27.92985,1202.4714
S,PR,2015-11-01,259.08694,21.663097,84.90635,7.2876935,27.86366,1027.3553
S,PR,2015-12-01,216.62604,23.01701,84.36356,6.7322993,27.892714,1152.0166
S,PR,2016-01-01,165.26955,23.89142,77.61335,7.8965755,27.865614,1384.9344
S,PR,2016-02-01,202.28694,24.3719,82.28118,6.1096497,27.96918,1291.1476
S,PR,2016-03-01,103.93041,22.309925,77.89796,6.1032515,27.95878,1340.1147
S,PR,2016-04-01,68.90434,22.790617,72.30643,5.7019215,27.95385,1225.0708
S,PR,2016-05-01,137.80864,16.27095,82.7883,5.394508,27.938606,770.5879
S,PR,2016-06-01,71.233315,13.680757,78.6731,5.261647,28.047953,907.5975
S,PR,2016-07-01,50.34166,15.928514,72.496315,6.0785284,27.992477,1075.7078
S,PR,2016-08-01,111.75382,17.080858,73.21396,6.7386436,27.918978,1128.8784
S,PR,2016-09-01,44.661533,17.89954,67.20952,6.975928,27.941294,1445.2693
S,PR,2016-10-01,143.86919,20.084791,74.39332,8.327535,27.85794,1300.7291
S,PR,2016-11-01,83.13075,21.463821,70.67968,7.9337144,27.742632,1527.785
S,PR,2016-12-01,174.13844,22.607178,78.69952,7.4608717,27.813084,1332.3577
S,PR,2017-01-01,197.87694,23.417763,80.4795,6.5311375,27.824429,1434.7134
S,PR,2017-02-01,125.553825,24.240522,76.48059,6.64178,27.827343,1557.1511
S,PR,2017-03-01,98.69229,22.882011,77.28373,7.251105,27.867445,1373.0647
S,PR,2017-04-01,99.830765,19.625122,79.08318,8.307575,27.907236,1179.5931
S,PR,2017-05-01,193.14613,18.922342,84.1647,7.3860264,27.914722,954.21185
S,PR,2017-06-01,108.06151,16.681026,79.56567,7.7117305,27.97799,1018.1406
S,PR,2017-07-01,4.9461546,16.314705,67.99929,8.647696,28.099575,1285.7079
S,PR,2017-08-01,102.061516,18.36436,70.087,9.627395,28.014837,1204.5834
S,PR,2017-09-01,30.26923,22.475742,58.951748,9.602576,28.024319,1479.4178
S,PR,2017-10-01,246.96153,20.824041,74.57629,9.9498005,27.91613,1305.7063
S,PR,2017-11-01,160.94614,21.0265,71.92984,7.947924,27.792288,1495.5471
S,PR,2017-12-01,218.59996,22.92849,77.34361,7.1578846,27.78227,1374.8313
S,PR,2018-01-01,231.69997,22.497595,81.889305,7.157124,27.775223,1246.4503
S,PR,2018-02-01,104.77691,22.411718,75.27449,7.57025,27.843966,1419.1818
