country,semana,total_registros,latitude,longitude,temperature_celsius,wind_kph,pressure_in,precip_mm,humidity,cloud,feels_like_celsius,uv_index
Argentina,2024-12-15T00:00:00Z,7,-34.5875,-58.6725,18.571428571428573,10.771428571428572,29.942857142857143,0.16285714285714284,73,36.42857142857143,18.571428571428573,0.42857142857142855
Argentina,2024-12-22T00:00:00Z,7,-34.5875,-58.6725,17.257142857142856,12.014285714285714,30.004285714285714,0.012857142857142857,68.57142857142857,19.857142857142858,17.257142857142856,0.4714285714285714
Argentina,2024-12-29T00:00:00Z,7,-34.5875,-58.6725,19.82857142857143,10.485714285714286,29.875714285714285,0,80.14285714285714,7.142857142857143,20.07142857142857,0.42857142857142855
Argentina,2025-01-05T00:00:00Z,6,-34.5875,-58.6725,21.233333333333334,10.5,29.945,0,73.33333333333333,8.333333333333334,22.433333333333334,0.5
Argentina,2025-01-12T00:00:00Z,7,-34.5875,-58.6725,22.97142857142857,11.471428571428572,29.897142857142857,0,76.14285714285714,17.857142857142858,24.17142857142857,0.6142857142857143
Argentina,2025-01-19T00:00:00Z,7,-34.5875,-58.6725,21.428571428571427,7.728571428571429,29.872857142857143,0.0014285714285714286,84.14285714285714,25,22.62857142857143,0.32857142857142857
Argentina,2025-01-26T00:00:00Z,7,-34.5875,-58.6725,22.32857142857143,10.157142857142857,29.904285714285713,0.011428571428571429,75.71428571428571,10.714285714285714,24.042857142857144,0.42857142857142855
Argentina,2025-02-02T00:00:00Z,7,-34.5875,-58.6725,22.42857142857143,9.971428571428572,29.83142857142857,0.014285714285714287,77.71428571428571,28.571428571428573,23.385714285714286,0.2571428571428571
Argentina,2025-02-09T00:00:00Z,7,-34.5875,-58.6725,20.47142857142857,12.142857142857142,29.875714285714288,0.002857142857142857,84.71428571428571,35.714285714285715,21.071428571428573,0.2
Argentina,2025-02-16T00:00:00Z,7,-34.5875,-58.6725,20.185714285714287,8.857142857142858,29.88285714285714,0.004285714285714286,77.28571428571429,28.571428571428573,21.214285714285715,0.17142857142857143
Argentina,2025-02-23T00:00:00Z,7,-34.5875,-58.6725,23.771428571428572,9.728571428571428,29.84285714285714,0.7557142857142857,87,46.42857142857143,25.42857142857143,0.08571428571428572
Argentina,2025-03-02T00:00:00Z,7,-34.5875,-58.6725,23.342857142857145,11.485714285714286,29.865714285714287,0.5557142857142857,91.57142857142857,32.142857142857146,25.02857142857143,0.014285714285714287
Argentina,2025-03-09T00:00:00Z,7,-34.5875,-58.6725,13.042857142857143,9.257142857142858,30.15,0.0014285714285714286,88.42857142857143,10.714285714285714,12.457142857142857,0
Argentina,2025-03-16T00:00:00Z,7,-34.5875,-58.6725,19.642857142857142,5.314285714285714,30,0,84.14285714285714,0,19.785714285714285,0
Argentina,2025-03-23T00:00:00Z,7,-34.5875,-58.6725,17.885714285714286,8.942857142857143,29.94142857142857,0.4928571428571428,92.42857142857143,35.714285714285715,17.985714285714288,0
Argentina,2025-03-30T00:00:00Z,7,-34.5875,-58.6725,12.428571428571429,8.957142857142857,30.1,0.01,85,14.285714285714286,11.77142857142857,0
Argentina,2025-04-06T00:00:00Z,7,-34.5875,-58.6725,18.214285714285715,13.17142857142857,30.077142857142857,0.08714285714285715,87.28571428571429,64.28571428571429,18.1,0
Argentina,2025-04-13T00:00:00Z,7,-34.5875,-58.6725,12.628571428571428,7.814285714285714,30.025714285714287,0,86.42857142857143,25,12.214285714285714,0
Argentina,2025-04-20T00:00:00Z,7,-34.5875,-58.6725,14.657142857142857,8.285714285714286,29.93857142857143,0,89.71428571428571,14.285714285714286,14.542857142857143,0
Argentina,2025-04-27T00:00:00Z,7,-34.5875,-58.6725,11.628571428571428,6.285714285714286,30.00857142857143,0,85.85714285714286,0,11.357142857142858,0
Argentina,2025-05-04T00:00:00Z,7,-34.5875,-58.6725,17.07142857142857,9.157142857142857,29.897142857142857,0.20714285714285713,91.42857142857143,67.85714285714286,16.9,0
Argentina,2025-05-11T00:00:00Z,7,-34.5875,-58.6725,15.428571428571429,9.157142857142857,30.027142857142856,0.09571428571428572,92.28571428571429,28.571428571428573,15.042857142857143,0
Argentina,2025-05-18T00:00:00Z,7,-34.5875,-58.6725,9.757142857142856,8.6,30.128571428571426,0.002857142857142857,85.85714285714286,6,8.971428571428572,0
Argentina,2025-05-25T00:00:00Z,7,-34.5875,-58.6725,10.67142857142857,9.257142857142856,30.052857142857142,0.5671428571428572,90.85714285714286,53.57142857142857,9.5,0
Argentina,2025-06-01T00:00:00Z,7,-34.5875,-58.6725,8.428571428571429,7.728571428571429,30.077142857142857,0,78.28571428571429,3.5714285714285716,7.271428571428571,0
Argentina,2025-06-08T00:00:00Z,7,-34.5875,-58.6725,9.2,9.914285714285715,30.162857142857142,0.05857142857142857,89.57142857142857,25,7.885714285714286,0
Argentina,2025-06-15T00:00:00Z,7,-34.5875,-58.6725,7.785714285714286,7.871428571428572,30.051428571428573,0,88.42857142857143,28.571428571428573,6.514285714285714,0
Argentina,2025-06-22T00:00:00Z,7,-34.5875,-58.6725,7.185714285714286,11.457142857142857,29.944285714285712,0,67.85714285714286,28.571428571428573,5.142857142857142,0
Argentina,2025-06-29T00:00:00Z,7,-34.5875,-58.6725,4.342857142857143,9.414285714285715,30.384285714285713,0.002857142857142857,78.14285714285714,28.571428571428573,2.1714285714285713,0
Argentina,2025-07-06T00:00:00Z,7,-34.5875,-58.6725,10.242857142857142,6.5285714285714285,30.232857142857142,0,89.28571428571429,15.857142857142858,9.757142857142856,0
Argentina,2025-07-13T00:00:00Z,7,-34.5875,-58.6725,10.742857142857142,10.042857142857143,30.085714285714285,0.5057142857142857,91,39.285714285714285,9.585714285714285,0
Argentina,2025-07-20T00:00:00Z,7,-34.5875,-58.6725,9.014285714285714,9.614285714285714,30.124285714285715,0.01,86.57142857142857,35.714285714285715,7.671428571428572,0
Argentina,2025-07-27T00:00:00Z,7,-34.5875,-58.6725,11.142857142857142,12.6,30.037142857142857,0.03428571428571429,82.71428571428571,46.42857142857143,9.885714285714286,0
Argentina,2025-08-03T00:00:00Z,7,-34.5875,-58.6725,7.085714285714285,8.571428571428571,30.268571428571427,0,86.57142857142857,10.714285714285714,5.514285714285714,0
Argentina,2025-08-10T00:00:00Z,7,-34.5875,-58.6725,8.071428571428571,9.214285714285715,30.21857142857143,0,83.14285714285714,17.857142857142858,6.6,0
Argentina,2025-08-17T00:00:00Z,7,-34.5875,-58.6725,12.042857142857143,11.514285714285714,29.87142857142857,0.3157142857142857,89.14285714285714,53.57142857142857,11.3,0
Argentina,2025-08-24T00:00:00Z,7,-34.5875,-58.6725,11.642857142857142,10.085714285714285,30.175714285714285,0,80.42857142857143,0,10.685714285714285,0
Argentina,2025-08-31T00:00:00Z,7,-34.5875,-58.6725,9.4,11,30.09857142857143,0.16,89.28571428571429,42.857142857142854,8.471428571428572,0
Argentina,2025-09-07T00:00:00Z,7,-34.5875,-58.6725,9.357142857142858,7.814285714285714,30.107142857142858,0,87.14285714285714,0,8.514285714285714,0
Argentina,2025-09-14T00:00:00Z,7,-34.5875,-58.6725,14.942857142857143,8.857142857142858,29.97142857142857,0.09428571428571429,91.28571428571429,35.714285714285715,14.728571428571428,0
Argentina,2025-09-21T00:00:00Z,7,-34.5875,-58.6725,11.214285714285715,13.928571428571429,30.032857142857143,0.004285714285714286,81.42857142857143,28.571428571428573,9.971428571428572,0
Argentina,2025-09-28T00:00:00Z,7,-34.5875,-58.6725,13.6,8.17142857142857,30.03142857142857,0,88.71428571428571,6.428571428571429,13.185714285714285,0
Argentina,2025-10-05T00:00:00Z,7,-34.5875,-58.6725,14.457142857142857,10.085714285714285,29.955714285714286,0.2057142857142857,79.71428571428571,10.714285714285714,13.82857142857143,0
Argentina,2025-10-12T00:00:00Z,7,-34.5875,-58.6725,15.628571428571428,11.585714285714285,29.891428571428573,0,82.71428571428571,28.571428571428573,15.200000000000001,0
Argentina,2025-10-19T00:00:00Z,7,-34.5875,-58.6725,18.042857142857144,12.442857142857143,29.98142857142857,1.33,73.71428571428571,39.285714285714285,17.87142857142857,0
Argentina,2025-10-26T00:00:00Z,7,-34.5875,-58.6725,11.614285714285714,11.042857142857143,30.162857142857142,0,83.14285714285714,17.857142857142858,10.557142857142857,0
Argentina,2025-11-02T00:00:00Z,7,-34.5875,-58.6725,15.600000000000001,8.014285714285714,29.962857142857143,0.14714285714285716,85.85714285714286,39.285714285714285,15.428571428571429,0
Argentina,2025-11-09T00:00:00Z,7,-34.5875,-58.6725,15.3,7.0285714285714285,30.025714285714287,0,86.57142857142857,0,15.357142857142858,0
Argentina,2025-11-16T00:00:00Z,7,-34.5875,-58.6725,14.728571428571428,10.814285714285715,29.797142857142855,0.8185714285714286,76.14285714285714,28.571428571428573,14.485714285714286,0
Argentina,2025-11-23T00:00:00Z,7,-34.5875,-58.6725,17.65714285714286,11,29.917142857142856,0.03428571428571429,85.71428571428571,17.857142857142858,17.757142857142856,0
Argentina,2025-11-30T00:00:00Z,3,-34.5875,-58.6725,15.833333333333334,11.866666666666667,29.843333333333334,0.05333333333333334,92,58.333333333333336,15.733333333333333,0
Bolivia,2024-05-12T00:00:00Z,8,-15.11,-66.17,21.3375,6.0375,29.91,0.00125,59.625,20.125,21.9625,5.5
Bolivia,2024-05-19T00:00:00Z,14,-15.11,-66.17,21.392857142857142,6.9,29.999285714285715,0,55.357142857142854,21.071428571428573,22.22142857142857,6.714285714285714
Bolivia,2024-05-26T00:00:00Z,14,-15.11,-66.17,18.27857142857143,6.1,30.145714285714284,0,41.642857142857146,5.928571428571429,18.571428571428573,6.214285714285714
Bolivia,2024-06-02T00:00:00Z,14,-15.11,-66.17,22.557142857142857,5.521428571428571,30.042142857142856,0.0014285714285714286,44.214285714285715,12.785714285714286,22.87142857142857,6.928571428571429
Bolivia,2024-06-09T00:00:00Z,14,-15.11,-66.17,23.692857142857143,5.142857142857143,29.937142857142856,0,36.92857142857143,9.928571428571429,24.478571428571428,7.428571428571429
Bolivia,2024-06-16T00:00:00Z,14,-15.11,-66.17,21.107142857142858,5.607142857142857,29.937857142857144,0.004285714285714286,51,25.642857142857142,21.77857142857143,6.428571428571429
Bolivia,2024-06-23T00:00:00Z,13,-15.412307692307692,-66.10000000000001,18.83076923076923,6.007692307692308,30.03923076923077,7.692307692307692e-4,49.30769230769231,13.384615384615385,19.107692307692307,6.384615384615385
Bolivia,2024-06-30T00:00:00Z,14,-15.11,-66.17,16.914285714285715,5.885714285714286,30.070714285714285,0.009285714285714286,52.57142857142857,23.071428571428573,17.27857142857143,5.857142857142857
Bolivia,2024-07-07T00:00:00Z,13,-14.807692307692307,-66.24,13.815384615384616,7.415384615384616,30.05846153846154,0.002307692307692308,67.23076923076923,31.307692307692307,13.584615384615384,5.153846153846154
Bolivia,2024-07-14T00:00:00Z,14,-15.11,-66.17,14.085714285714285,5.321428571428571,30.15642857142857,0,57.42857142857143,7.928571428571429,13.885714285714286,5.285714285714286
Bolivia,2024-07-21T00:00:00Z,9,-14.673333333333332,-66.27111111111111,17.91111111111111,4.366666666666666,30.04,0.003333333333333333,59,14.777777777777779,18.599999999999998,6
Bolivia,2024-07-28T00:00:00Z,14,-15.11,-66.17,16.864285714285714,5.378571428571429,30.007142857142856,0.009285714285714286,56.214285714285715,20.142857142857142,17.05,5.714285714285714
Bolivia,2024-08-04T00:00:00Z,14,-15.11,-66.17,16.507142857142856,4.8428571428571425,30.01,0.005,64.71428571428571,35.142857142857146,16.964285714285715,5.571428571428571
Bolivia,2024-08-11T00:00:00Z,14,-15.11,-66.17,16.1,4.9,30.054285714285715,0,40.5,3.7142857142857144,16.15,5.785714285714286
Bolivia,2024-08-18T00:00:00Z,14,-15.11,-66.17,19.235714285714288,5.428571428571429,29.957142857142856,0.002857142857142857,59.714285714285715,26.285714285714285,19.428571428571427,6.357142857142857
Bolivia,2024-08-25T00:00:00Z,14,-15.11,-66.17,15.97857142857143,6.057142857142857,30.085,0,56,16.714285714285715,15.742857142857142,5.714285714285714
Bolivia,2024-09-01T00:00:00Z,14,-15.11,-66.17,19.4,4.6,29.98,0,46.285714285714285,8.285714285714286,19.32142857142857,6.428571428571429
Bolivia,2024-09-08T00:00:00Z,14,-15.11,-66.17,21.207142857142856,5.378571428571428,29.923571428571428,0.002857142857142857,42,16.5,20.87142857142857,6.571428571428571
Bolivia,2024-09-15T00:00:00Z,14,-15.11,-66.17,17.35,5.228571428571429,29.91357142857143,7.142857142857143e-4,60.42857142857143,15.142857142857142,17.65,3.5
Bolivia,2024-09-22T00:00:00Z,14,-15.11,-66.17,18.014285714285712,5.378571428571428,29.853571428571428,7.142857142857143e-4,64.71428571428571,16.142857142857142,18.457142857142856,1
Bolivia,2024-09-29T00:00:00Z,14,-15.111371428571427,-66.17053571428572,18.064285714285713,4.914285714285715,29.864285714285714,0.002857142857142857,73.71428571428571,22.428571428571427,18.792857142857144,1
Bolivia,2024-10-06T00:00:00Z,14,-15.113199999999999,-66.17125,18.042857142857144,6.478571428571429,29.855,0.027857142857142858,73.28571428571429,32.92857142857143,18.385714285714286,0.42857142857142855
Bolivia,2024-10-13T00:00:00Z,14,-15.113199999999999,-66.17125,18.42142857142857,4.735714285714286,29.902857142857144,0.03,71.5,34.857142857142854,19.164285714285715,0
Bolivia,2024-10-20T00:00:00Z,12,-15.113199999999999,-66.17125,18.616666666666667,5.508333333333333,29.805,0.11583333333333333,82.33333333333333,58.583333333333336,19.191666666666666,0.16666666666666666
Bolivia,2024-10-27T00:00:00Z,12,-15.113199999999999,-66.17125,17.941666666666666,4.766666666666667,29.863333333333333,0.025,83.25,61.25,18.53333333333333,0
Bolivia,2024-11-03T00:00:00Z,14,-15.113199999999999,-66.17125,17.87142857142857,4.392857142857143,29.837142857142858,0.11571428571428571,83,64.07142857142857,18.742857142857144,0
Bolivia,2024-11-10T00:00:00Z,14,-15.113199999999999,-66.17125,17.207142857142856,5.214285714285714,29.826428571428572,0.10857142857142857,85.35714285714286,60.214285714285715,17.82857142857143,0
Bolivia,2024-11-17T00:00:00Z,14,-15.113199999999999,-66.17125,17.72142857142857,5.114285714285715,29.838571428571427,0.21071428571428572,88.57142857142857,73.5,18.15714285714286,0
Bolivia,2024-11-24T00:00:00Z,14,-15.113199999999999,-66.17125,18.992857142857144,5.114285714285714,29.835714285714285,0.020714285714285716,85.42857142857143,48.285714285714285,20.007142857142856,0.04285714285714286
Bolivia,2024-12-01T00:00:00Z,14,-15.113199999999999,-66.17125,18.485714285714288,5.2,29.798571428571428,0.06928571428571428,86.07142857142857,55.785714285714285,19.22142857142857,0.02142857142857143
Bolivia,2024-12-08T00:00:00Z,14,-15.113199999999999,-66.17125,18.27857142857143,5.3428571428571425,29.854285714285716,0.07571428571428572,88.5,56.714285714285715,19.37142857142857,0.24285714285714285
Bolivia,2024-12-15T00:00:00Z,14,-15.113199999999999,-66.17125,17.55,4.742857142857143,29.905,0.17857142857142858,87.78571428571429,58.714285714285715,18.4,0.10714285714285715
Bolivia,2024-12-22T00:00:00Z,14,-15.113199999999999,-66.17125,17.085714285714285,4.457142857142857,29.925714285714285,0.09642857142857142,83.85714285714286,54.357142857142854,17.7,0.05714285714285715
Bolivia,2024-12-29T00:00:00Z,14,-15.113199999999999,-66.17125,17.535714285714285,4.464285714285714,29.87857142857143,0.03428571428571429,84.71428571428571,51.142857142857146,18.192857142857143,0
Bolivia,2025-01-05T00:00:00Z,12,-15.113199999999999,-66.17125,16.808333333333334,4.441666666666666,29.891666666666666,0.4766666666666667,91.41666666666667,68.75,17.191666666666666,0.075
Bolivia,2025-01-12T00:00:00Z,14,-15.113199999999999,-66.17125,17.064285714285713,4.142857142857143,29.89857142857143,0.2757142857142857,87.85714285714286,76.42857142857143,17.364285714285714,0.05714285714285714
Bolivia,2025-01-19T00:00:00Z,14,-15.113199999999999,-66.17125,16.707142857142856,3.7071428571428573,29.909285714285716,0.14642857142857144,90.92857142857143,62.57142857142857,17.007142857142856,0
Bolivia,2025-01-26T00:00:00Z,14,-15.113199999999999,-66.17125,17.59285714285714,4.214285714285714,29.904285714285713,0.3514285714285714,89.5,61.214285714285715,18.65,0.06428571428571428
Bolivia,2025-02-02T00:00:00Z,14,-15.113199999999999,-66.17125,17.2,3.8857142857142857,29.879285714285714,0.19714285714285715,84.71428571428571,58.357142857142854,18.17857142857143,0
Bolivia,2025-02-09T00:00:00Z,14,-15.113199999999999,-66.17125,16.728571428571428,4.064285714285714,29.907857142857143,0.30214285714285716,90.07142857142857,72.71428571428571,16.957142857142856,0
